"","Sample","Mean_YFP","Slice","Mean_CFP","norm_YFP","norm_CFP","ratio","Time","id"
"246","Cell-02",223.02,62,6.85,1.41693562733488,0.500219074047028,2.83263014317136,124,"1"
"247","Cell-03",245.84,62,8.51,1.3889108597643,0.541348600508906,2.56564967279609,124,"1"
"248","Cell-04",274.94,62,11.29,1.33096450632225,0.629319955406912,2.11492499941729,124,"1"
"249","Cell-01",192.93,63,6.39,1.4164990235092,0.536614040980853,2.63969802377896,126,"1"
"250","Cell-02",216.69,63,7.09,1.37671859513584,0.51774499780926,2.65906691703669,126,"1"
"251","Cell-03",244.16,63,8.33,1.37941944158823,0.529898218829517,2.60317810585438,126,"1"
"252","Cell-04",275.93,63,10.85,1.33575702418527,0.60479375696767,2.20861576164827,126,"1"
"253","Cell-01",187.99,64,6.34,1.38022936520756,0.532415183070205,2.59239294651287,128,"1"
"254","Cell-02",204.69,64,7.98,1.30047777580116,0.582736965094202,2.23167201275954,128,"1"
"255","Cell-03",234.26,64,8.8,1.32348787019356,0.559796437659033,2.36423060448213,128,"1"
"256","Cell-04",274.25,64,10.83,1.32762426659954,0.603678929765886,2.19922246932555,128,"1"
"257","Cell-01",175.08,65,7.11,1.28544367924113,0.597077594894189,2.15289217052086,130,"1"
"258","Cell-02",198.05,65,9.02,1.25829118910265,0.658682634730539,1.91031480527402,130,"1"
"259","Cell-03",220.58,65,9.85,1.24620060790274,0.626590330788804,1.98886025951584,130,"1"
"260","Cell-04",272.84,65,10.68,1.32079855934008,0.595317725752508,2.21864477102632,130,"1"
"261","Cell-01",160.34,66,8.57,1.17722206722368,0.719684245885119,1.63574800192528,132,"1"
"262","Cell-02",201.26,66,9.25,1.27868560827467,0.675478311669344,1.89300764537441,132,"1"
"263","Cell-03",215.61,66,11.18,1.21812182913187,0.711195928753181,1.71277953076503,132,"1"
"264","Cell-04",270.75,66,11.08,1.31068102162926,0.617614269788183,2.12216764693402,132,"1"
"265","Cell-01",162.58,67,9.46,1.19366822807301,0.794423916694659,1.502558272716,134,"1"
"266","Cell-02",214.2,67,8.43,1.36089862512389,0.615598072148386,2.2106934486888,134,"1"
"267","Cell-03",216.72,67,11.14,1.22439294471249,0.708651399491094,1.72777891300542,134,"1"
"268","Cell-04",269.59,67,11.28,1.3050655461534,0.62876254180602,2.07560956542482,134,"1"
"269","Cell-01",173.83,68,8.54,1.27626613412432,0.71716493113873,1.77959919498271,136,"1"
"270","Cell-02",221.01,68,7.29,1.40416529009632,0.532349934277786,2.63767345440041,136,"1"
"271","Cell-03",225.36,68,10.59,1.27320595247511,0.673664122137405,1.88997144220102,136,"1"
"272","Cell-04",271.58,68,11.21,1.31469899115079,0.624860646599777,2.10398750234122,136,"1"
"273","Cell-01",183.77,69,7.51,1.3492459728932,0.630668458179375,2.13939028564744,138,"1"
"274","Cell-02",221.12,69,6.96,1.40486416427355,0.508251789104717,2.76411061286811,138,"1"
"275","Cell-03",235.78,69,9.65,1.33207534378143,0.613867684478372,2.1699714408543,138,"1"
"276","Cell-04",273.38,69,10.91,1.32341265999264,0.608138238573021,2.17617077179358,138,"1"
"277","Cell-01",188.8,70,6.64,1.38617641444325,0.557608330534095,2.48593203963709,140,"1"
"278","Cell-02",212.03,70,7.24,1.34711174362754,0.528698700160654,2.54797627309883,140,"1"
"279","Cell-03",239.96,70,8.74,1.35569089614807,0.555979643765903,2.43838225256837,140,"1"
"280","Cell-04",272.4,70,10.81,1.31866855140096,0.602564102564103,2.18842865977181,140,"1"
"281","Cell-01",189.35,71,6.4,1.39021453429465,0.537453812562983,2.58666791787198,142,"1"
"282","Cell-02",197.87,71,8.46,1.25714757681263,0.617788812618665,2.03491476558772,142,"1"
"283","Cell-03",238.25,71,8.52,1.34602998836171,0.541984732824427,2.48352011937161,142,"1"
"284","Cell-04",272.36,71,10.76,1.31847491431559,0.599777034559643,2.19827508948157,142,"1"
"285","Cell-01",182.13,72,6.59,1.33720503369995,0.553409472623446,2.41630311704081,144,"1"
"286","Cell-02",194.54,72,9.51,1.23599074944725,0.694464729078428,1.77977469221143,144,"1"
"287","Cell-03",229.99,72,9.01,1.29936384899606,0.573155216284987,2.26703659336493,144,"1"
"288","Cell-04",274.05,72,10.66,1.32665608117267,0.594202898550725,2.23266511221741,144,"1"
"289","Cell-01",171.33,73,7.59,1.25791104389069,0.637386630836413,1.97354475766144,146,"1"
"290","Cell-02",207.9,73,9.08,1.32087219497319,0.663064115671097,1.9920731099078,146,"1"
"291","Cell-03",222.14,73,9.95,1.25501406763765,0.63295165394402,1.98279609480039,146,"1"
"292","Cell-04",271.14,73,10.83,1.31256898321166,0.603678929765886,2.17428324642819,146,"1"
"293","Cell-01",166.44,74,8.37,1.22200848739372,0.702888814242526,1.73855162101368,148,"1"
"294","Cell-02",218.13,74,7.54,1.385867493456,0.550606104863444,2.51698533891067,148,"1"
"295","Cell-03",219.11,74,10.36,1.23789561699868,0.659033078880407,1.8783512644034,148,"1"
"296","Cell-04",266.8,74,11.04,1.29155935944852,0.615384615384615,2.09878395910385,148,"1"
"297","Cell-01",170.09,75,8.48,1.24880691913481,0.712126301645952,1.75363122559639,150,"1"
"298","Cell-02",220.63,75,6.93,1.40175099748405,0.506061048634438,2.76992469834728,150,"1"
"299","Cell-03",218.85,75,10.56,1.23642670704286,0.67175572519084,1.84058975707516,150,"1"
"300","Cell-04",267.8,75,11.4,1.29640028658289,0.635451505016722,2.04012466151728,150,"1"
"301","Cell-01",176.75,76,7.87,1.29770487951719,0.660900235136043,1.96354125861381,152,"1"
"302","Cell-02",216.61,76,7.01,1.37621032300694,0.511903023221849,2.68841999475849,152,"1"
"303","Cell-03",225.24,76,10.22,1.27252799403397,0.650127226463104,1.9573522569681,152,"1"
"304","Cell-04",269.79,76,11.19,1.30603373158027,0.623745819397993,2.09385568762735,152,"1"
"305","Cell-01",186.34,77,7.2,1.36811500565337,0.604635539133356,2.26271020657226,154,"1"
"306","Cell-02",203.22,77,7.92,1.29113827543267,0.578355484153644,2.23243024542613,154,"1"
"307","Cell-03",232.18,77,9.64,1.311736590547,0.61323155216285,2.13905593396253,154,"1"
"308","Cell-04",271.61,77,11,1.31484421896482,0.613154960981048,2.14439138983898,154,"1"
"309","Cell-01",188.6,78,6.5,1.38470800722456,0.54585152838428,2.5367850692354,156,"1"
"310","Cell-02",192.52,78,9.2,1.22315687819258,0.671827077552213,1.82064242282274,156,"1"
"311","Cell-03",236.3,78,8.93,1.33501316369307,0.568066157760814,2.35010156027491,156,"1"
"312","Cell-04",271.84,78,10.95,1.31595763220572,0.610367892976589,2.15600729879184,156,"1"
"313","Cell-01",182.75,79,6.61,1.34175709607788,0.555089015787706,2.41719266264682,158,"1"
"314","Cell-02",198.66,79,9.6,1.26216676408549,0.701036950489265,1.80042829868612,158,"1"
"315","Cell-03",232.98,79,8.85,1.31625631348798,0.562977099236641,2.33802816361933,158,"1"
"316","Cell-04",272.62,79,10.72,1.31973355537052,0.597547380156076,2.20858395367045,158,"1"
"317","Cell-01",174.03,80,7.27,1.27773454134301,0.610513940208263,2.09288348257394,160,"1"
"318","Cell-02",213.94,80,8.24,1.35924674070497,0.601723382503286,2.25892292077839,160,"1"
"319","Cell-03",225.48,80,9.19,1.27388391091626,0.584605597964377,2.17904843086002,160,"1"
"320","Cell-04",268,80,10.8,1.29736847200976,0.602006688963211,2.15507318406066,160,"1"
"321","Cell-01",165.24,81,8.18,1.21319804408158,0.686933154182062,1.76610786172659,162,"1"
"322","Cell-02",220.02,81,7.16,1.39787542250121,0.522856725573244,2.67353436253234,162,"1"
"323","Cell-03",220.02,81,10,1.24303680184405,0.636132315521629,1.95405385249884,162,"1"
"324","Cell-04",267.44,81,11.07,1.29465755281452,0.617056856187291,2.09811711811133,162,"1"
"325","Cell-01",165.21,82,8.64,1.21297778299878,0.725562646960027,1.6717753981423,164,"1"
"326","Cell-02",217.55,82,6.81,1.38218252052149,0.497298086753323,2.77938435183866,164,"1"
"327","Cell-03",216.15,82,10.33,1.22117264211704,0.657124681933842,1.85835759284413,164,"1"
"328","Cell-04",263.57,82,11.29,1.27592316480452,0.629319955406912,2.02746338145201,164,"1"
"329","Cell-01",173.11,83,8.44,1.27097986813703,0.708767215317434,1.79322609831467,166,"1"
"330","Cell-02",208.89,83,7.44,1.3271620625683,0.543303636629181,2.44276307591536,166,"1"
"331","Cell-03",220.89,83,10.38,1.24795200054237,0.66030534351145,1.88996198926069,166,"1"
"332","Cell-04",266.52,83,11.53,1.2902038998509,0.642697881828317,2.00748117635084,166,"1"
"333","Cell-01",184.76,84,7.15,1.35651458862572,0.600436681222707,2.2592133876021,168,"1"
"334","Cell-02",195.55,84,8.65,1.24240768507459,0.631663502263765,1.96688217796664,168,"1"
"335","Cell-03",224.14,84,9.92,1.26631337499011,0.631043256997456,2.00669821117385,168,"1"
"336","Cell-04",266.67,84,11.08,1.29093003892105,0.617614269788183,2.09018816771153,168,"1"
"337","Cell-01",185.34,85,6.48,1.36077296955992,0.54417198522002,2.50063032739499,170,"1"
"338","Cell-02",190.46,85,9.52,1.21006887087347,0.695194975901855,1.74061797455265,170,"1"
"339","Cell-03",221.6,85,9.84,1.25196325465249,0.625954198473282,2.0000876385302,170,"1"
"340","Cell-04",260.53,85,11.25,1.26120674631605,0.627090301003344,2.01120435812533,170,"1"
"341","Cell-01",180.53,86,6.6,1.32545777595043,0.554249244205576,2.39144715091177,172,"1"
"342","Cell-02",206.19,86,8.86,1.310007878218,0.646998685555718,2.02474581087102,172,"1"
"343","Cell-03",226.11,86,9.68,1.27744319273229,0.615776081424936,2.0745255154702,172,"1"
"344","Cell-04",265.64,86,11.26,1.28594388397266,0.627647714604236,2.04883066416248,172,"1"
"345","Cell-01",171.6,87,7.69,1.25989339363592,0.645784346657709,1.95095065428044,174,"1"
"346","Cell-02",221.83,87,7.52,1.40937507941752,0.549145611216591,2.56648701297121,174,"1"
"347","Cell-03",233.89,87,9.45,1.32139749833335,0.601145038167939,2.1981342511958,174,"1"
"348","Cell-04",267.54,87,11.1,1.29514164552795,0.618729096989966,2.09322892979923,174,"1"
"349","Cell-01",141.85,88,9.4,1.0414678198558,0.789385287201881,1.31934029774924,176,"1"
"350","Cell-02",192.36,88,7.5,1.22214033393479,0.547685117569739,2.2314652977204,176,"1"
"351","Cell-03",199.74,88,10.26,1.12846182529011,0.652671755725191,1.72898829371935,176,"1"
"352","Cell-04",233.82,88,11.95,1.13190558255717,0.666109253065775,1.69927917582223,176,"1"
"353","Cell-01",129.35,89,11.04,0.949692368687684,0.927107826671145,1.02436021071856,178,"1"
"354","Cell-02",152.85,89,11.08,0.971117436275382,0.80911348035636,1.20022402277573,178,"1"
"355","Cell-03",169.68,89,13.52,0.958633235782646,0.860050890585242,1.11462385107272,178,"1"
"356","Cell-04",196.87,89,15.71,0.953033324942393,0.875696767001115,1.08831431250583,178,"1"
"357","Cell-01",126.58,90,11.93,0.92935492870883,1.00184749748069,0.927641114087573,180,"1"
"358","Cell-02",145.57,90,13.32,0.924864672545681,0.972688768803856,0.950833095033075,180,"1"
"359","Cell-03",163.54,90,15.22,0.923944362210596,0.968193384223919,0.954297330745767,180,"1"
"360","Cell-04",189.43,90,17.67,0.917016827062719,0.98494983277592,0.931028968732608,180,"1"
"361","Cell-01",126.92,91,11.93,0.931851220980602,1.00184749748069,0.930132802970412,182,"1"
"362","Cell-02",145.35,91,13.47,0.923466924191212,0.98364247115525,0.93882376094094,182,"1"
"363","Cell-03",163.62,91,15.22,0.924396334504695,0.968193384223919,0.954764151012733,182,"1"
"364","Cell-04",189.25,91,17.78,0.916145460178533,0.99108138238573,0.924389738785314,182,"1"
"365","Cell-01",126.64,92,11.81,0.929795450874436,0.991770238495129,0.937510942338085,184,"1"
"366","Cell-02",145.95,92,13.26,0.927278965157946,0.968307287863298,0.957628819673673,184,"1"
"367","Cell-03",163.3,92,15.22,0.922588445328301,0.968193384223919,0.952896869944868,184,"1"
"368","Cell-04",189.75,92,17.79,0.918565923745716,0.991638795986622,0.926310998988091,184,"1"
"369","Cell-01",126.43,93,11.75,0.928253623294812,0.986731609002351,0.940735672016564,186,"1"
"370","Cell-02",145.64,93,13.3,0.925309410658467,0.971228275157003,0.952720832297522,186,"1"
"371","Cell-03",162.47,93,15.13,0.917899232777031,0.962468193384224,0.95369305613053,186,"1"
"372","Cell-04",188.73,93,17.66,0.913628178068664,0.984392419175028,0.92811378904597,186,"1"
"373","Cell-01",125.9,94,11.79,0.924362344165284,0.99009069533087,0.933613807830382,188,"1"
"374","Cell-02",145.64,94,13.23,0.925309410658467,0.966116547393019,0.957761683262059,188,"1"
"375","Cell-03",161.97,94,15.17,0.915074405938916,0.965012722646311,0.948251131269595,188,"1"
"376","Cell-04",188.84,94,17.72,0.914160680053444,0.987736900780379,0.925510304749367,188,"1"
"377","Cell-01",126.28,95,11.78,0.927152317880795,0.98925092374874,0.937226638482555,190,"1"
"378","Cell-02",146.09,95,13.23,0.928168441383517,0.966116547393019,0.960720985359477,190,"1"
"379","Cell-03",161.87,95,15.15,0.914509440571293,0.963740458015267,0.948916726454173,190,"1"
"380","Cell-04",188.72,95,17.62,0.91357976879732,0.98216276477146,0.930171455858338,190,"1"
"381","Cell-01",126.85,96,11.75,0.931337278454061,0.986731609002351,0.943860792496252,192,"1"
"382","Cell-02",146.56,96,13.27,0.931154540140791,0.969037534686724,0.960906576690882,192,"1"
"383","Cell-03",162.3,96,15.08,0.916938791652072,0.959287531806616,0.955853965833592,192,"1"
"384","Cell-04",189.6,96,17.68,0.917839784675561,0.985507246376812,0.931337428567849,192,"1"
"385","Cell-01",126.19,97,11.61,0.926491534632384,0.974974806852536,0.95027228203294,194,"1"
"386","Cell-02",146.61,97,13.17,0.931472210221353,0.961735066452461,0.968533063536158,194,"1"
"387","Cell-03",161.62,97,14.92,0.913097027152236,0.94910941475827,0.962056653272999,194,"1"
"388","Cell-04",189.26,97,17.54,0.916193869449877,0.977703455964325,0.937087686313044,194,"1"
"389","Cell-01",126.5,98,11.64,0.928767565821354,0.977494121598925,0.950151561323082,196,"1"
"390","Cell-02",146.84,98,13.11,0.932933492591934,0.957353585511903,0.974492086007166,196,"1"
"391","Cell-03",161.35,98,14.92,0.911571620659653,0.94910941475827,0.96044945554757,196,"1"
"392","Cell-04",189.77,98,17.52,0.918662742288403,0.976588628762542,0.94068547926107,196,"1"
"393","Cell-01",126.89,99,11.73,0.931630959897799,0.985052065838092,0.945768241301193,198,"1"
"394","Cell-02",147.46,99,13.3,0.936872601590892,0.971228275157003,0.96462657189366,198,"1"
"395","Cell-03",161.8,99,15.01,0.914113964813957,0.954834605597964,0.957353199658588,198,"1"
"396","Cell-04",190.12,99,17.66,0.920357066785431,0.984392419175028,0.934949364560058,198,"1"
"397","Cell-01",127.23,100,11.72,0.934127252169572,0.984212294255962,0.949111545975705,200,"1"
"398","Cell-02",147.79,100,13.24,0.938969224122595,0.966846794216445,0.971166507185409,200,"1"
"399","Cell-03",161.37,100,14.95,0.911684613733178,0.951017811704835,0.958640945009067,200,"1"
"400","Cell-04",191.25,100,17.48,0.925827314447263,0.974358974358974,0.950191191143244,200,"1"
"401","Cell-01",126.55,101,11.72,0.929134667626026,0.984212294255962,0.94403887560501,202,"1"
"402","Cell-02",146.9,101,13.23,0.933314696688607,0.966116547393019,0.966047729134829,202,"1"
"403","Cell-03",161.06,101,14.86,0.909933221093547,0.94529262086514,0.962594228505421,202,"1"
"404","Cell-04",190.38,101,17.45,0.921615707840366,0.972686733556299,0.947494888175138,202,"1"
"405","Cell-01",127.01,102,11.62,0.932512004229013,0.975814578434666,0.955624177827804,204,"1"
"406","Cell-02",146.42,102,13.3,0.93026506391522,0.971228275157003,0.957823292124438,204,"1"
"407","Cell-03",160.61,102,14.83,0.907390876939244,0.943384223918575,0.961846566789272,204,"1"
"408","Cell-04",190.09,102,17.49,0.9202118389714,0.974916387959866,0.943887958327439,204,"1"
"409","Cell-01",126.88,103,11.73,0.931557539536864,0.985052065838092,0.945693706803494,206,"1"
"410","Cell-02",146.02,103,13.38,0.927723703270731,0.977070249744414,0.949495395559745,206,"1"
"411","Cell-03",160.46,103,14.91,0.906543428887809,0.948473282442748,0.955792267076885,206,"1"
"412","Cell-04",190.49,103,17.57,0.922148209825146,0.979375696767001,0.9415673810053,206,"1"
"413","Cell-01",127.58,104,11.7,0.936696964802279,0.982532751091703,0.953349355287653,208,"1"
"414","Cell-02",147.28,104,13.48,0.935728989300872,0.984372717978677,0.950584034086509,208,"1"
"415","Cell-03",161.55,104,14.83,0.9127015513949,0.943384223918575,0.967475953332962,208,"1"
"416","Cell-04",191.71,104,17.51,0.928054140929071,0.97603121516165,0.95084473376742,208,"1"
"417","Cell-01",127.27,105,11.74,0.93442093361331,0.985891837420222,0.947792544929071,210,"1"
"418","Cell-02",147.3,105,13.46,0.935856057333096,0.982912224331824,0.9521257688796,210,"1"
"419","Cell-03",161.48,105,14.92,0.912306075637563,0.94910941475827,0.961223291489443,210,"1"
"420","Cell-04",191.48,105,17.57,0.926940727688167,0.979375696767001,0.946460822693552,210,"1"
"421","Cell-01",126.94,106,11.73,0.931998061702471,0.985052065838092,0.946140913789687,212,"1"
"422","Cell-02",147.26,106,13.46,0.935601921268647,0.982912224331824,0.951867214699321,212,"1"
"423","Cell-03",160.98,106,14.91,0.909481248799448,0.948473282442748,0.958889686863,212,"1"
"424","Cell-04",191.04,106,17.52,0.924810719749046,0.976588628762542,0.94698083974303,212,"1"
"425","Cell-01",127.26,107,11.77,0.934347513252375,0.988411152166611,0.945302479847858,214,"1"
"426","Cell-02",147.23,107,13.48,0.935411319220311,0.984372717978677,0.950261320875589,214,"1"
"427","Cell-03",161.21,107,14.83,0.910780669144981,0.943384223918575,0.965439792242691,214,"1"
"428","Cell-04",192.06,107,17.48,0.929748465426098,0.974358974358974,0.954215530305733,214,"1"
"429","Cell-01",127.64,108,11.88,0.937137486967886,0.997648639570037,0.939346228519662,216,"1"
"430","Cell-02",147.89,108,13.61,0.939604564283718,0.993865926683219,0.945403740139694,216,"1"
"431","Cell-03",162.03,108,14.98,0.91541338515949,0.9529262086514,0.960634073077916,216,"1"
"432","Cell-04",192.2,108,17.63,0.930426195224909,0.982720178372352,0.946786497012755,216,"1"
"433","Cell-01",126.71,109,11.9,0.930309393400978,0.999328182734296,0.930934811480575,218,"1"
"434","Cell-02",147.76,109,13.59,0.938778622074259,0.992405433036366,0.94596279990323,218,"1"
"435","Cell-03",161.19,109,15.03,0.910667676071457,0.956106870229008,0.952474774972941,218,"1"
"436","Cell-04",191.68,109,17.63,0.92790891311504,0.982720178372352,0.944224951859547,218,"1"
"437","Cell-01",127,110,11.74,0.932438583868078,0.985891837420222,0.945781827657672,220,"1"
"438","Cell-02",147.32,110,13.55,0.935983125365321,0.989484445742661,0.945930104704996,220,"1"
"439","Cell-03",161.36,110,14.98,0.911628117196416,0.9529262086514,0.956661815909723,220,"1"
"440","Cell-04",191.42,110,17.56,0.926650272060105,0.978818283166109,0.946703068380312,220,"1"
"441","Cell-01",127.14,111,11.8,0.933466468921161,0.990930466913,0.942010060331626,222,"1"
"442","Cell-02",148.34,111,13.5,0.942463595008768,0.985833211625529,0.956007145929635,222,"1"
"443","Cell-03",161.97,111,14.99,0.915074405938916,0.953562340966921,0.959637735914594,222,"1"
"444","Cell-04",192.18,111,17.49,0.930329376682222,0.974916387959866,0.954265810044544,222,"1"
"445","Cell-01",127.15,112,11.71,0.933539889282096,0.983372522673833,0.94932476529216,224,"1"
"446","Cell-02",148.32,112,13.5,0.942336526976543,0.985833211625529,0.955878251882725,224,"1"
"447","Cell-03",161.59,112,14.92,0.912927537541949,0.94910941475827,0.961878075747951,224,"1"
"448","Cell-04",192.34,112,17.48,0.931103925023721,0.974358974358974,0.955606659892766,224,"1"
"449","Cell-01",127.47,113,11.71,0.935889340831999,0.983372522673833,0.951713942837528,226,"1"
"450","Cell-02",147.86,113,13.5,0.939413962235381,0.985833211625529,0.952913688803801,226,"1"
"451","Cell-03",161.77,113,14.94,0.91394447520367,0.950381679389313,0.961660451820729,226,"1"
"452","Cell-04",192.2,113,17.5,0.930426195224909,0.975473801560758,0.953819768133422,226,"1"
"453","Cell-01",127.23,114,11.68,0.934127252169572,0.980853207927444,0.952361927982471,228,"1"
"454","Cell-02",147.91,114,13.51,0.939731632315942,0.986563458448956,0.952530345887085,228,"1"
"455","Cell-03",161.47,114,14.81,0.912249579100801,0.942111959287532,0.96830272677006,228,"1"
"456","Cell-04",192.23,114,17.43,0.93057142303894,0.971571906354515,0.957799846776741,228,"1"
"457","Cell-01",127.36,115,11.71,0.93508171686172,0.983372522673833,0.950892663056308,230,"1"
"458","Cell-02",147.87,115,13.54,0.939477496251493,0.988754198919235,0.950162838527914,230,"1"
"459","Cell-03",161.71,115,14.83,0.913605495983096,0.943384223918575,0.968434146787207,230,"1"
"460","Cell-04",191.92,115,17.44,0.929070735627287,0.972129319955407,0.95570693791018,230,"1"
"461","Cell-01",127.3,116,11.69,0.934641194696113,0.981692979509573,0.952070773861532,232,"1"
"462","Cell-02",147.88,116,13.47,0.939541030267605,0.98364247115525,0.955165172122093,232,"1"
"463","Cell-03",161.83,116,14.83,0.914283454424244,0.943384223918575,0.96915279187789,232,"1"
"464","Cell-04",191.79,116,17.5,0.92844141509982,0.975473801560758,0.951785084965187,232,"1"
"465","Cell-01",126.58,117,11.68,0.92935492870883,0.980853207927444,0.947496446152803,234,"1"
"466","Cell-02",148.37,117,13.39,0.942654197057105,0.97780049656784,0.964055756123972,234,"1"
"467","Cell-03",161.5,117,14.81,0.912419068711088,0.942111959287532,0.968482630664301,234,"1"
"468","Cell-04",190.62,117,17.39,0.922777530352613,0.969342251950948,0.951962558627135,234,"1"
"469","Cell-01",127.36,118,11.65,0.93508171686172,0.978333893181055,0.955789964325267,236,"1"
"470","Cell-02",148.38,118,13.59,0.942717731073217,0.992405433036366,0.949932053665683,236,"1"
"471","Cell-03",161.88,118,14.88,0.914565937108055,0.946564885496183,0.966194659364155,236,"1"
"472","Cell-04",191.48,118,17.49,0.926940727688167,0.974916387959866,0.950789974541207,236,"1"
"473","Cell-01",127.56,119,11.71,0.93655012408041,0.983372522673833,0.952385899022162,238,"1"
"474","Cell-02",148.08,119,13.68,0.94081171058985,0.998977654447203,0.941774529591916,238,"1"
"475","Cell-03",162.25,119,14.9,0.91665630896826,0.947837150127227,0.967103166240339,238,"1"
"476","Cell-04",192.21,119,17.53,0.930474604496253,0.977146042363434,0.952236988286525,238,"1"
"477","Cell-01",127.39,120,11.71,0.935301977944524,0.983372522673833,0.951116648451186,240,"1"
"478","Cell-02",148.05,120,13.69,0.940621108541513,0.999707901270629,0.940895943050948,240,"1"
"479","Cell-03",161.79,120,14.99,0.914057468277194,0.953562340966921,0.95857127427068,240,"1"
"480","Cell-04",191.84,120,17.61,0.928683461456538,0.981605351170568,0.946086388332214,240,"1"
"481","Cell-01",127.41,121,11.77,0.935448818666393,0.988411152166611,0.946416697763755,242,"1"
"482","Cell-02",148.5,121,13.61,0.943480139266563,0.993865926683219,0.949303234909355,242,"1"
"483","Cell-03",161.95,121,14.93,0.914961412865391,0.949745547073791,0.963375312139581,242,"1"
"484","Cell-04",191.58,121,17.58,0.927424820401603,0.979933110367893,0.946416454949077,242,"1"
